Date,Open,High,Low,Close,Volume
12/31/1998,"3.69","3.74","3.62","3.69","9,492,416"
12/30/1998,"3.74","3.74","3.66","3.74","6,495,580"
12/29/1998,"3.66","3.71","3.57","3.66","5,757,332"
12/28/1998,"3.62","3.64","3.57","3.62","4,621,984"
12/24/1998,"3.57","3.59","3.54","3.57","4,335,537"
12/23/1998,"3.59","3.59","3.33","3.59","8,506,137"
12/22/1998,"3.47","3.54","3.45","3.47","9,554,215"
12/21/1998,"3.52","3.57","3.33","3.52","10,937,595"
12/18/1998,"3.33","3.35","3.21","3.33","8,245,161"
12/17/1998,"3.26","3.26","3.02","3.26","8,547,058"
12/15/1998,"3.16","3.23","3.09","3.16","6,339,413"
12/14/1998,"3.14","3.16","2.99","3.14","7,319,011"
12/11/1998,"2.99","3.02","2.87","2.99","5,911,830"
12/10/1998,"2.92","2.97","2.85","2.92","5,270,039"
12/09/1998,"2.85","2.87","2.75","2.85","8,213,844"
12/08/1998,"2.80","2.85","2.78","2.80","6,117,270"
12/07/1998,"2.83","2.95","2.78","2.83","6,100,150"
12/04/1998,"2.87","2.95","2.85","2.87","9,059,823"
12/03/1998,"2.95","2.95","2.87","2.95","3,092,457"
12/02/1998,"2.92","2.99","2.90","2.92","5,631,646"
12/01/1998,"2.95","2.95","2.85","2.95","2,446,908"
11/30/1998,"2.87","2.99","2.83","2.87","4,080,407"
11/27/1998,"2.85","2.90","2.78","2.85","4,478,343"
11/26/1998,"2.90","2.95","2.85","2.90","7,149,063"
11/25/1998,"2.92","2.97","2.71","2.92","13,738,178"
11/24/1998,"2.75","2.80","2.68","2.75","10,382,657"
11/23/1998,"2.68","2.71","2.59","2.68","4,141,371"
11/20/1998,"2.56","2.59","2.54","2.56","4,534,713"
11/19/1998,"2.56","2.59","2.51","2.56","1,763,361"
11/18/1998,"2.51","2.61","2.51","2.51","2,368,407"
11/17/1998,"2.61","2.63","2.51","2.61","4,919,287"
11/16/1998,"2.56","2.63","2.51","2.56","2,079,872"
11/13/1998,"2.59","2.59","2.47","2.59","5,997,430"
11/12/1998,"2.54","2.68","2.51","2.54","7,994,625"
11/11/1998,"2.66","2.73","2.56","2.66","7,336,131"
11/10/1998,"2.63","2.63","2.49","2.63","4,358,920"
11/09/1998,"2.56","2.63","2.51","2.56","7,190,820"
11/06/1998,"2.51","2.54","2.39","2.51","5,264,610"
11/05/1998,"2.39","2.42","2.37","2.39","6,033,758"
11/04/1998,"2.37","2.38","2.32","2.37","3,237,769"
11/03/1998,"2.33","2.39","2.29","2.33","5,965,695"
11/02/1998,"2.28","2.28","2.21","2.28","2,253,577"
10/30/1998,"2.20","2.25","2.20","2.20","4,543,900"
10/29/1998,"2.23","2.25","2.23","2.23","3,518,370"
10/28/1998,"2.25","2.26","2.23","2.25","3,158,015"
10/27/1998,"2.25","2.28","2.23","2.25","3,461,581"
10/26/1998,"2.28","2.32","2.22","2.28","6,104,326"
10/23/1998,"2.30","2.30","2.16","2.30","15,086,482"
10/22/1998,"2.23","2.27","2.23","2.23","6,951,975"
10/21/1998,"2.25","2.29","2.16","2.25","13,257,147"
10/20/1998,"2.24","2.24","2.04","2.24","18,298,780"
10/16/1998,"2.00","2.09","1.99","2.00","8,819,308"
10/15/1998,"2.00","2.01","1.96","2.00","4,164,337"
10/14/1998,"1.96","1.97","1.94","1.96","2,486,159"
10/13/1998,"1.96","2.01","1.95","1.96","1,733,714"
10/12/1998,"1.98","2.00","1.93","1.98","2,746,717"
10/09/1998,"1.92","1.93","1.91","1.92","2,206,810"
10/08/1998,"1.92","1.93","1.91","1.92","1,325,339"
10/07/1998,"1.92","1.96","1.90","1.92","3,001,429"
10/06/1998,"1.92","1.92","1.82","1.92","4,003,993"
10/05/1998,"1.85","1.86","1.83","1.85","1,527,438"
10/02/1998,"1.84","1.85","1.82","1.84","2,906,643"
10/01/1998,"1.84","1.89","1.84","1.84","2,640,656"
09/30/1998,"1.89","1.90","1.87","1.89","2,567,583"
09/29/1998,"1.89","1.94","1.87","1.89","3,583,927"
09/25/1998,"1.91","1.93","1.89","1.91","3,356,774"
09/24/1998,"1.92","1.96","1.90","1.92","2,640,239"
09/23/1998,"1.89","1.94","1.88","1.89","2,658,611"
09/22/1998,"1.92","1.97","1.92","1.92","2,212,656"
09/21/1998,"1.91","2.01","1.88","1.91","5,941,894"
09/18/1998,"2.01","2.02","1.87","2.01","5,743,553"
09/17/1998,"1.91","2.00","1.90","1.91","4,110,889"
09/16/1998,"1.97","2.00","1.94","1.97","3,892,505"
09/15/1998,"1.98","2.09","1.98","1.98","6,010,792"
09/14/1998,"2.00","2.01","1.79","2.00","6,643,815"
09/11/1998,"1.91","1.96","1.85","1.91","4,715,100"
09/10/1998,"1.95","2.06","1.91","1.95","4,130,514"
09/09/1998,"2.00","2.06","1.80","2.00","12,703,879"
09/08/1998,"1.75","2.39","1.72","1.75","27,044,179"
09/07/1998,"2.29","2.47","1.92","2.29","26,313,447"
09/04/1998,"1.81","1.83","1.63","1.81","8,516,159"
09/03/1998,"1.63","1.71","1.48","1.63","11,571,035"
09/02/1998,"1.59","1.60","1.39","1.59","11,434,911"
09/01/1998,"1.36","1.51","1.34","1.36","15,424,289"
08/28/1998,"1.41","1.41","1.32","1.41","7,126,933"
08/27/1998,"1.39","1.43","1.39","1.39","3,721,722"
08/26/1998,"1.45","1.47","1.36","1.45","5,257,094"
08/25/1998,"1.46","1.54","1.44","1.46","3,646,561"
08/24/1998,"1.53","1.53","1.34","1.53","6,849,255"
08/21/1998,"1.41","1.54","1.38","1.41","7,941,594"
08/20/1998,"1.53","1.64","1.44","1.53","23,927,086"
08/19/1998,"1.48","1.53","1.36","1.48","16,241,874"
08/18/1998,"1.34","1.37","1.32","1.34","5,846,690"
08/17/1998,"1.33","1.36","1.31","1.33","4,952,275"
08/14/1998,"1.34","1.37","1.31","1.34","4,736,395"
08/13/1998,"1.36","1.41","1.31","1.36","7,294,792"
08/12/1998,"1.41","1.42","1.36","1.41","4,008,169"
08/11/1998,"1.37","1.46","1.35","1.37","5,569,430"
08/10/1998,"1.46","1.47","1.44","1.46","2,251,072"
08/07/1998,"1.47","1.48","1.43","1.47","3,485,800"
08/06/1998,"1.46","1.49","1.42","1.46","8,476,073"
08/05/1998,"1.42","1.46","1.42","1.42","7,346,570"
08/04/1998,"1.47","1.48","1.44","1.47","3,717,546"
08/03/1998,"1.45","1.55","1.43","1.45","6,035,846"
07/31/1998,"1.53","1.54","1.48","1.53","4,678,772"
07/30/1998,"1.48","1.49","1.44","1.48","5,422,866"
07/29/1998,"1.44","1.50","1.44","1.44","4,482,101"
07/28/1998,"1.46","1.51","1.46","1.46","4,680,442"
07/27/1998,"1.51","1.57","1.50","1.51","3,232,340"
07/24/1998,"1.56","1.62","1.55","1.56","7,877,708"
07/23/1998,"1.58","1.62","1.55","1.58","11,222,372"
07/22/1998,"1.62","1.77","1.62","1.62","9,206,387"
07/21/1998,"1.77","1.81","1.71","1.77","5,441,656"
07/20/1998,"1.79","1.84","1.77","1.79","4,942,671"
07/17/1998,"1.78","1.83","1.74","1.78","12,660,035"
07/16/1998,"1.72","1.78","1.72","1.72","4,859,158"
07/15/1998,"1.76","1.81","1.73","1.76","9,015,562"
07/14/1998,"1.75","1.86","1.75","1.75","6,140,236"
07/13/1998,"1.80","1.87","1.78","1.80","9,229,770"
07/10/1998,"1.88","1.99","1.87","1.88","12,750,646"
07/09/1998,"1.99","2.02","1.98","1.99","4,844,544"
07/08/1998,"2.01","2.08","2.01","2.01","2,846,932"
07/07/1998,"2.09","2.12","2.08","2.09","3,559,708"
07/03/1998,"2.08","2.10","2.02","2.08","7,183,304"
