Date,Open,High,Low,Close,Volume
12/30/1999,"6.37","6.51","6.23","6.47","7,612,974"
12/29/1999,"6.37","6.42","6.18","6.37","5,477,149"
12/28/1999,"6.13","6.37","6.13","6.37","3,397,695"
12/27/1999,"6.23","6.27","6.13","6.13","3,147,993"
12/24/1999,"6.32","6.32","6.18","6.18","1,012,168"
12/23/1999,"6.32","6.32","6.18","6.27","3,819,431"
12/22/1999,"6.37","6.37","6.27","6.32","2,714,982"
12/21/1999,"6.32","6.42","6.27","6.42","3,609,816"
12/20/1999,"6.27","6.42","6.27","6.27","3,630,276"
12/17/1999,"6.23","6.27","6.18","6.27","3,891,669"
12/16/1999,"6.23","6.23","6.13","6.18","2,310,366"
12/15/1999,"6.18","6.27","6.18","6.23","2,144,176"
12/14/1999,"6.27","6.42","6.23","6.23","7,206,269"
12/13/1999,"6.27","6.37","6.18","6.27","2,368,407"
12/10/1999,"6.18","6.32","6.13","6.32","4,005,664"
12/09/1999,"6.18","6.18","6.13","6.18","1,925,374"
12/08/1999,"6.18","6.18","6.08","6.18","2,081,542"
12/07/1999,"6.13","6.23","6.13","6.13","1,643,938"
12/06/1999,"6.23","6.23","6.13","6.13","1,047,243"
12/03/1999,"6.18","6.23","6.13","6.23","1,602,599"
12/02/1999,"6.18","6.23","6.13","6.23","3,954,304"
12/01/1999,"6.18","6.23","6.13","6.18","3,722,975"
11/30/1999,"6.23","6.23","6.18","6.23","3,550,522"
11/26/1999,"6.18","6.23","6.18","6.23","4,478,760"
11/25/1999,"6.18","6.23","6.13","6.18","5,370,671"
11/24/1999,"6.13","6.23","6.08","6.18","6,416,244"
11/23/1999,"6.13","6.18","5.99","6.13","1,268,133"
11/22/1999,"6.23","6.23","6.08","6.13","5,366,913"
11/19/1999,"6.08","6.23","6.08","6.23","2,955,497"
11/18/1999,"6.08","6.08","5.99","6.04","1,852,719"
11/17/1999,"6.08","6.13","5.99","6.08","2,839,833"
11/16/1999,"6.13","6.13","6.04","6.04","2,079,037"
11/15/1999,"6.08","6.23","5.99","6.13","3,317,523"
11/12/1999,"6.13","6.13","6.08","6.08","2,133,320"
11/11/1999,"6.13","6.18","6.13","6.18","4,242,003"
11/10/1999,"6.13","6.18","6.08","6.08","5,840,009"
11/09/1999,"6.18","6.23","6.08","6.08","5,364,825"
11/05/1999,"6.18","6.23","6.13","6.18","3,172,212"
11/04/1999,"6.23","6.23","6.08","6.18","1,903,243"
11/03/1999,"6.13","6.23","6.13","6.23","2,702,873"
11/02/1999,"6.13","6.23","6.08","6.18","4,137,195"
11/01/1999,"6.13","6.23","5.89","6.18","4,779,404"
10/29/1999,"6.23","6.32","6.18","6.18","17,454,471"
10/28/1999,"6.08","6.23","6.08","6.18","7,582,074"
10/27/1999,"6.13","6.23","6.08","6.08","6,069,251"
10/26/1999,"6.13","6.18","6.04","6.13","4,515,506"
10/25/1999,"6.08","6.18","6.08","6.18","4,028,629"
10/22/1999,"6.08","6.18","5.99","6.08","2,024,336"
10/21/1999,"6.13","6.13","5.99","6.13","2,059,411"
10/20/1999,"6.13","6.18","6.04","6.04","2,878,666"
10/19/1999,"6.04","6.18","6.04","6.18","7,538,648"
10/18/1999,"5.89","6.18","5.84","6.13","4,712,177"
10/15/1999,"6.18","6.23","5.99","5.99","4,144,294"
10/14/1999,"6.13","6.18","6.08","6.18","2,299,927"
10/13/1999,"6.08","6.18","6.08","6.13","1,350,393"
10/12/1999,"6.08","6.23","6.04","6.18","5,341,024"
10/11/1999,"6.08","6.18","6.04","6.08","2,894,116"
10/08/1999,"6.08","6.18","6.04","6.08","3,811,498"
10/07/1999,"5.99","6.13","5.94","6.08","2,823,548"
10/06/1999,"5.99","6.13","5.99","5.99","5,308,454"
10/05/1999,"5.80","6.08","5.75","5.99","4,756,021"
10/04/1999,"5.75","5.80","5.65","5.80","2,854,865"
10/01/1999,"5.65","5.80","5.65","5.70","1,661,058"
09/30/1999,"5.60","5.80","5.60","5.65","2,922,093"
09/29/1999,"5.60","5.70","5.56","5.60","1,360,414"
09/28/1999,"5.60","5.70","5.56","5.60","2,684,918"
09/27/1999,"5.65","5.70","5.56","5.60","3,981,445"
09/24/1999,"5.70","5.75","5.65","5.70","8,453,524"
09/23/1999,"6.04","6.04","5.70","5.84","7,241,344"
09/22/1999,"6.08","6.27","5.99","6.04","8,251,425"
09/21/1999,"5.65","6.13","5.56","6.13","6,276,361"
09/20/1999,"5.70","5.80","5.51","5.75","4,200,247"
09/17/1999,"5.65","5.80","5.60","5.75","2,948,399"
09/16/1999,"5.70","5.70","5.51","5.60","4,211,104"
09/15/1999,"5.80","5.84","5.70","5.70","1,898,233"
09/14/1999,"5.89","5.99","5.75","5.75","3,264,075"
09/13/1999,"5.94","6.08","5.94","5.99","4,076,231"
09/10/1999,"6.13","6.18","5.94","5.94","5,641,250"
09/09/1999,"6.23","6.23","6.08","6.13","4,614,050"
09/08/1999,"6.23","6.23","6.13","6.18","2,742,124"
09/07/1999,"6.18","6.23","6.13","6.23","3,854,089"
09/06/1999,"5.94","6.18","5.94","6.13","5,645,008"
09/03/1999,"5.84","5.94","5.75","5.89","4,477,925"
09/02/1999,"5.99","5.99","5.75","5.84","4,230,311"
09/01/1999,"5.94","6.04","5.89","5.99","2,027,677"
08/30/1999,"5.99","6.08","5.94","5.99","2,535,849"
08/27/1999,"5.94","6.04","5.89","5.94","3,623,595"
08/26/1999,"6.18","6.18","5.94","5.99","4,092,934"
08/25/1999,"6.08","6.23","6.08","6.18","8,562,508"
08/24/1999,"5.94","6.08","5.89","6.08","3,520,875"
08/23/1999,"5.94","6.08","5.84","5.89","3,654,077"
08/20/1999,"5.99","5.99","5.75","5.94","3,801,059"
08/19/1999,"6.13","6.13","5.89","5.94","2,506,202"
08/18/1999,"6.04","6.13","5.84","6.13","2,514,553"
08/17/1999,"6.23","6.23","6.04","6.08","4,440,345"
08/16/1999,"6.23","6.27","6.08","6.23","3,813,585"
08/13/1999,"5.99","6.75","5.99","6.23","30,293,222"
08/12/1999,"5.46","5.70","5.46","5.70","2,816,867"
08/11/1999,"5.32","5.46","5.27","5.46","5,366,495"
08/10/1999,"5.27","5.36","5.12","5.32","4,789,843"
08/09/1999,"5.36","5.51","5.22","5.36","2,598,065"
08/06/1999,"5.51","5.51","5.36","5.51","5,389,043"
08/05/1999,"5.60","5.70","5.36","5.51","12,538,525"
08/04/1999,"5.80","5.80","5.65","5.75","4,738,901"
08/03/1999,"5.70","5.80","5.60","5.80","3,730,908"
08/02/1999,"5.80","5.84","5.70","5.70","4,399,424"
07/30/1999,"5.84","5.94","5.75","5.75","4,658,312"
07/29/1999,"5.94","5.94","5.84","5.94","2,611,427"
07/28/1999,"6.04","6.13","5.89","5.99","2,512,465"
07/27/1999,"5.89","6.08","5.80","6.04","6,225,836"
07/26/1999,"5.94","5.99","5.80","5.94","3,657,000"
07/23/1999,"6.13","6.13","5.94","5.99","7,592,096"
07/22/1999,"6.18","6.18","6.08","6.18","668,933"
07/21/1999,"6.23","6.23","6.08","6.13","739,918"
07/20/1999,"6.04","6.23","6.04","6.23","2,745,464"
07/19/1999,"6.23","6.27","6.04","6.04","1,621,807"
07/16/1999,"6.32","6.32","6.08","6.23","3,333,808"
07/15/1999,"6.42","6.51","6.18","6.23","2,233,117"
07/14/1999,"6.37","6.56","6.32","6.42","9,947,976"
07/13/1999,"6.32","6.42","6.32","6.42","9,693,681"
07/12/1999,"6.18","6.37","6.18","6.32","6,684,318"
07/09/1999,"6.04","6.18","6.04","6.13","4,692,552"
07/08/1999,"5.89","6.08","5.89","5.99","3,973,511"
07/07/1999,"5.94","5.99","5.89","5.89","1,841,444"
07/06/1999,"5.94","6.04","5.89","5.89","3,367,213"
07/05/1999,"5.99","6.13","5.89","5.94","4,679,190"
07/02/1999,"5.89","5.94","5.84","5.94","2,467,369"
07/01/1999,"5.75","5.89","5.75","5.84","2,893,698"
06/30/1999,"5.89","5.89","5.46","5.46","1,453,948"
06/29/1999,"5.75","5.94","5.75","5.84","3,237,351"
06/28/1999,"5.70","5.80","5.65","5.75","4,833,687"
06/25/1999,"5.60","5.75","5.60","5.70","5,255,006"
06/24/1999,"5.51","5.70","5.51","5.60","9,234,364"
06/23/1999,"5.36","5.56","5.36","5.51","7,899,003"
06/22/1999,"5.36","5.46","5.32","5.36","9,345,017"
06/21/1999,"5.27","5.36","5.22","5.36","5,982,398"
06/18/1999,"5.12","5.32","5.12","5.22","8,689,446"
06/17/1999,"5.22","5.27","5.12","5.22","5,027,018"
06/16/1999,"5.17","5.22","5.12","5.22","4,097,527"
06/15/1999,"5.17","5.22","5.12","5.17","2,960,508"
06/14/1999,"5.12","5.17","5.12","5.17","2,650,678"
06/11/1999,"5.17","5.22","5.08","5.12","4,182,292"
06/10/1999,"5.12","5.22","5.08","5.17","6,876,814"
06/09/1999,"5.08","5.17","5.03","5.17","4,249,102"
06/08/1999,"4.98","5.12","4.98","5.08","4,184,797"
06/07/1999,"5.03","5.03","4.89","4.93","2,759,661"
06/04/1999,"5.17","5.17","5.03","5.03","1,357,909"
06/03/1999,"5.17","5.17","5.08","5.12","1,140,777"
06/02/1999,"5.22","5.22","5.03","5.17","2,836,493"
06/01/1999,"5.08","5.22","5.08","5.22","3,801,476"
05/31/1999,"5.08","5.12","5.03","5.08","2,504,949"
05/28/1999,"5.12","5.12","4.98","5.08","2,466,116"
05/27/1999,"5.03","5.22","4.98","5.12","3,558,038"
05/26/1999,"5.03","5.08","4.89","5.03","1,780,063"
05/25/1999,"4.79","5.03","4.79","5.03","4,803,623"
05/24/1999,"5.08","5.12","4.89","4.89","3,084,524"
05/21/1999,"5.22","5.27","5.08","5.12","1,444,344"
05/20/1999,"5.27","5.27","5.17","5.22","3,848,661"
05/19/1999,"5.27","5.36","5.22","5.22","6,022,484"
05/18/1999,"5.17","5.32","5.17","5.32","3,636,957"
05/17/1999,"5.36","5.36","5.17","5.22","6,637,969"
05/14/1999,"5.22","5.46","5.17","5.36","17,985,191"
05/13/1999,"5.17","5.22","5.08","5.12","7,505,661"
05/12/1999,"5.17","5.27","5.08","5.08","12,299,262"
05/11/1999,"5.03","5.12","5.03","5.12","4,194,819"
05/10/1999,"5.03","5.08","4.93","5.03","5,949,828"
05/07/1999,"4.93","5.27","4.89","4.93","11,578,134"
05/06/1999,"5.17","5.27","5.03","5.17","13,333,143"
05/05/1999,"4.98","5.12","4.93","4.98","19,194,031"
05/04/1999,"4.89","4.98","4.89","4.89","12,900,968"
05/03/1999,"4.89","4.93","4.84","4.89","7,121,087"
04/30/1999,"4.84","4.93","4.79","4.84","7,651,807"
04/29/1999,"4.79","4.89","4.77","4.79","7,644,709"
04/28/1999,"4.84","4.89","4.77","4.84","10,361,361"
04/27/1999,"4.84","5.03","4.79","4.84","18,562,678"
04/26/1999,"4.77","4.79","4.45","4.77","13,043,356"
04/23/1999,"4.43","4.45","4.33","4.43","13,301,826"
04/22/1999,"4.31","4.31","4.21","4.31","12,167,730"
04/21/1999,"4.19","4.29","4.19","4.19","4,856,653"
04/20/1999,"4.19","4.24","4.05","4.19","17,581,410"
04/19/1999,"4.10","4.12","3.95","4.10","17,047,349"
04/16/1999,"3.95","4.07","3.83","3.95","12,046,638"
04/15/1999,"3.83","3.86","3.74","3.83","7,078,496"
04/14/1999,"3.83","3.86","3.78","3.83","8,267,710"
04/13/1999,"3.83","3.83","3.81","3.83","6,923,163"
