Date,Open,High,Low,Close,Volume
12/31/2001,"6.00","6.11","5.96","5.96","6,905,758"
12/28/2001,"5.93","6.00","5.89","5.96","4,779,261"
12/27/2001,"5.82","5.96","5.78","5.93","5,387,229"
12/26/2001,"5.78","5.86","5.78","5.78","2,843,310"
12/24/2001,"5.82","5.82","5.78","5.78","1,206,750"
12/21/2001,"5.82","5.82","5.75","5.78","3,328,515"
12/20/2001,"5.82","5.82","5.75","5.82","4,317,021"
12/14/2001,"5.78","5.86","5.75","5.82","4,924,221"
12/13/2001,"5.82","5.82","5.75","5.82","7,665,023"
12/12/2001,"5.82","5.86","5.78","5.82","8,779,353"
12/11/2001,"5.82","5.86","5.75","5.82","6,019,555"
12/10/2001,"5.78","5.82","5.75","5.82","3,832,650"
12/07/2001,"5.75","5.82","5.71","5.75","4,596,369"
12/06/2001,"5.86","5.96","5.75","5.75","6,350,124"
12/05/2001,"5.68","5.86","5.68","5.82","6,292,222"
12/04/2001,"5.60","5.68","5.57","5.68","2,492,281"
12/03/2001,"5.57","5.64","5.50","5.60","2,279,881"
11/30/2001,"5.57","5.64","5.50","5.50","7,514,559"
11/29/2001,"5.53","5.60","5.50","5.57","2,684,498"
11/28/2001,"5.46","5.53","5.46","5.53","2,967,479"
11/27/2001,"5.53","5.57","5.46","5.46","5,635,399"
11/26/2001,"5.57","5.57","5.46","5.50","5,299,402"
11/23/2001,"5.53","5.60","5.50","5.57","3,756,515"
11/21/2001,"5.50","5.53","5.35","5.53","4,194,954"
11/20/2001,"5.53","5.53","5.46","5.50","2,984,028"
11/19/2001,"5.60","5.60","5.46","5.50","2,708,299"
11/16/2001,"5.53","5.60","5.53","5.57","5,394,049"
11/15/2001,"5.32","5.60","5.32","5.50","5,878,419"
11/13/2001,"5.03","5.24","5.03","5.24","4,439,923"
11/12/2001,"5.07","5.10","5.03","5.07","3,213,547"
11/09/2001,"5.07","5.14","4.99","5.03","4,697,697"
11/08/2001,"5.07","5.07","4.99","5.07","3,731,879"
11/07/2001,"5.03","5.10","5.03","5.07","1,899,623"
11/06/2001,"5.07","5.10","4.99","5.03","1,758,487"
11/05/2001,"4.99","5.07","4.96","4.99","1,549,429"
11/02/2001,"5.07","5.14","4.89","4.96","6,949,323"
11/01/2001,"5.10","5.14","5.03","5.03","3,172,905"
10/31/2001,"5.14","5.14","5.03","5.10","3,889,995"
10/30/2001,"5.17","5.17","5.10","5.14","3,037,058"
10/29/2001,"5.28","5.32","5.17","5.21","1,637,673"
10/26/2001,"5.39","5.39","5.21","5.24","3,446,824"
