Date,Open,High,Low,Close,Volume
12/31/2009,"6.85","6.87","6.81","6.86","5,116,200"
12/30/2009,"6.89","6.89","6.84","6.85","3,138,200"
12/29/2009,"6.90","6.91","6.87","6.90","3,576,700"
12/28/2009,"6.80","6.90","6.79","6.90","3,494,900"
12/24/2009,"6.76","6.80","6.75","6.80","2,076,600"
12/23/2009,"6.75","6.82","6.73","6.77","2,635,600"
12/22/2009,"6.75","6.76","6.73","6.75","4,868,700"
12/21/2009,"6.78","6.80","6.72","6.72","5,231,200"
12/17/2009,"6.80","6.83","6.78","6.78","5,191,600"
12/16/2009,"6.86","6.88","6.76","6.78","5,708,200"
12/15/2009,"6.78","6.90","6.76","6.90","5,351,900"
12/14/2009,"6.76","6.77","6.72","6.77","4,089,600"
12/11/2009,"6.75","6.77","6.73","6.76","4,178,500"
12/10/2009,"6.72","6.75","6.72","6.73","3,405,400"
12/09/2009,"6.78","6.82","6.71","6.71","4,942,500"
12/08/2009,"6.82","6.82","6.77","6.78","4,151,400"
12/07/2009,"6.85","6.88","6.79","6.79","3,448,000"
12/04/2009,"6.89","6.92","6.82","6.83","4,782,000"
12/03/2009,"6.90","6.92","6.85","6.89","1,855,000"
12/02/2009,"6.90","6.97","6.89","6.90","3,147,100"
12/01/2009,"6.77","6.88","6.77","6.88","4,078,950"
11/30/2009,"6.70","6.82","6.61","6.75","11,958,650"
11/26/2009,"6.92","6.93","6.83","6.83","3,548,100"
11/25/2009,"6.96","6.96","6.90","6.92","4,576,000"
11/24/2009,"6.97","6.97","6.93","6.94","6,777,600"
11/23/2009,"6.95","6.98","6.95","6.96","4,945,200"
11/20/2009,"6.93","6.98","6.93","6.95","8,511,300"
11/19/2009,"6.95","6.97","6.93","6.94","5,818,000"
11/18/2009,"6.96","7.01","6.93","6.94","5,675,300"
11/17/2009,"6.89","7.08","6.88","6.94","8,346,000"
11/16/2009,"6.89","6.89","6.85","6.87","3,448,600"
11/13/2009,"6.88","6.92","6.85","6.85","6,390,000"
11/12/2009,"6.85","6.87","6.80","6.84","2,996,000"
11/11/2009,"6.89","6.89","6.84","6.85","3,744,200"
11/10/2009,"6.87","6.92","6.87","6.89","5,183,600"
11/09/2009,"6.85","6.88","6.84","6.87","3,562,900"
11/06/2009,"6.83","6.90","6.83","6.84","3,719,600"
11/05/2009,"6.82","6.84","6.81","6.83","4,577,100"
11/04/2009,"6.75","6.82","6.75","6.82","3,710,900"
11/03/2009,"6.70","6.75","6.68","6.72","2,854,200"
11/02/2009,"6.62","6.70","6.60","6.70","1,360,100"
10/30/2009,"6.67","6.69","6.65","6.67","6,324,800"
10/29/2009,"6.72","6.72","6.61","6.63","6,101,900"
10/28/2009,"6.84","6.84","6.74","6.75","3,298,600"
10/27/2009,"6.92","6.92","6.84","6.84","1,501,700"
10/26/2009,"6.96","6.98","6.92","6.92","4,605,200"
10/23/2009,"6.92","6.97","6.92","6.95","5,630,300"
10/22/2009,"6.89","6.95","6.89","6.92","3,432,000"
10/21/2009,"6.96","6.97","6.90","6.90","5,666,700"
10/20/2009,"6.95","6.98","6.94","6.98","6,941,000"
10/19/2009,"6.93","6.95","6.90","6.93","2,220,200"
10/16/2009,"6.94","6.96","6.91","6.95","4,008,800"
10/15/2009,"7.02","7.04","6.93","6.94","5,457,700"
10/14/2009,"6.74","7.02","6.74","6.96","12,239,100"
10/13/2009,"6.74","6.74","6.70","6.74","2,000,000"
10/12/2009,"6.76","6.84","6.76","6.79","5,066,100"
10/09/2009,"6.73","6.77","6.73","6.74","2,582,900"
10/08/2009,"6.73","6.77","6.69","6.77","7,776,700"
10/07/2009,"6.71","6.77","6.71","6.73","3,134,000"
10/06/2009,"6.68","6.73","6.64","6.71","6,292,400"
10/05/2009,"6.64","6.66","6.64","6.65","4,930,600"
10/02/2009,"6.63","6.68","6.61","6.64","8,156,400"
10/01/2009,"6.66","6.72","6.66","6.68","2,867,200"
09/30/2009,"6.68","6.68","6.64","6.65","5,666,400"
09/29/2009,"6.67","6.69","6.66","6.68","2,251,800"
09/28/2009,"6.68","6.68","6.64","6.65","2,497,700"
09/25/2009,"6.68","6.69","6.64","6.68","4,543,000"
09/24/2009,"6.72","6.72","6.69","6.69","3,423,300"
09/23/2009,"6.78","6.78","6.71","6.71","3,971,800"
09/18/2009,"6.62","6.68","6.59","6.68","6,403,900"
09/17/2009,"6.64","6.65","6.58","6.61","4,833,200"
09/16/2009,"6.59","6.63","6.58","6.59","5,023,500"
09/15/2009,"6.57","6.59","6.57","6.58","9,284,500"
09/14/2009,"6.61","6.63","6.55","6.57","5,224,000"
09/11/2009,"6.55","6.63","6.55","6.60","3,789,500"
09/10/2009,"6.58","6.67","6.54","6.54","4,738,100"
