Date,Open,High,Low,Close,Volume
12/31/2003,"6.97","7.04","6.93","6.93","1,954,880"
12/30/2003,"7.04","7.08","6.93","6.93","1,740,532"
12/29/2003,"7.00","7.08","6.97","7.04","1,401,473"
12/26/2003,"7.08","7.11","7.00","7.00","200,708"
12/24/2003,"7.00","7.11","7.00","7.04","1,055,176"
12/23/2003,"7.08","7.08","7.00","7.00","1,565,296"
12/22/2003,"7.00","7.08","6.93","7.08","2,242,162"
12/19/2003,"6.83","7.00","6.83","7.00","1,694,322"
12/18/2003,"6.97","6.97","6.79","6.83","7,198,329"
12/17/2003,"7.00","7.11","6.97","6.97","3,040,677"
12/16/2003,"7.00","7.00","6.90","6.93","2,526,103"
12/15/2003,"7.15","7.15","6.97","7.04","2,454,004"
12/12/2003,"7.15","7.15","7.04","7.15","3,311,396"
12/11/2003,"7.04","7.15","6.97","7.15","3,827,640"
12/10/2003,"6.97","7.11","6.97","7.11","2,740,590"
12/09/2003,"6.90","6.97","6.90","6.93","3,315,154"
12/08/2003,"6.93","6.93","6.86","6.90","2,505,364"
12/05/2003,"6.90","7.00","6.90","6.93","1,354,845"
12/04/2003,"7.00","7.08","6.90","7.00","1,087,328"
12/03/2003,"7.15","7.15","7.00","7.00","3,347,445"
12/02/2003,"7.18","7.26","7.08","7.15","1,484,428"
12/01/2003,"7.15","7.26","7.08","7.08","5,361,062"
11/28/2003,"6.97","7.18","6.93","7.18","3,093,290"
11/27/2003,"7.00","7.04","6.83","6.97","1,541,356"
11/21/2003,"6.86","7.04","6.72","7.04","4,129,397"
11/20/2003,"6.83","6.90","6.75","6.90","2,379,400"
11/19/2003,"6.86","6.93","6.75","6.75","5,787,948"
11/18/2003,"6.86","7.00","6.86","6.90","697,048"
11/17/2003,"6.90","6.93","6.83","6.86","5,531,705"
11/14/2003,"6.86","7.00","6.86","6.90","3,226,074"
11/13/2003,"7.00","7.00","6.83","6.86","2,002,064"
11/12/2003,"7.04","7.08","6.93","6.97","4,112,277"
11/11/2003,"7.18","7.18","6.90","7.08","4,656,915"
11/10/2003,"7.18","7.33","7.15","7.18","3,297,477"
11/07/2003,"7.26","7.26","7.18","7.26","1,408,711"
11/06/2003,"7.26","7.33","7.15","7.33","2,332,076"
11/05/2003,"7.33","7.40","7.26","7.26","2,553,105"
11/04/2003,"7.26","7.40","7.26","7.33","4,776,616"
11/03/2003,"7.33","7.33","7.18","7.18","1,705,318"
10/31/2003,"7.18","7.40","7.18","7.33","7,997,818"
10/30/2003,"7.18","7.26","7.15","7.26","5,651,266"
10/29/2003,"7.18","7.18","7.11","7.15","4,794,293"
10/28/2003,"7.26","7.33","7.11","7.11","5,331,833"
10/27/2003,"7.26","7.26","7.18","7.26","4,114,782"
10/23/2003,"7.26","7.33","7.11","7.26","4,441,036"
10/22/2003,"7.11","7.33","7.08","7.26","9,897,302"
10/21/2003,"7.00","7.11","7.00","7.08","4,329,965"
10/20/2003,"7.04","7.04","6.97","7.00","2,389,700"
10/17/2003,"7.11","7.11","7.00","7.00","3,979,353"
10/16/2003,"7.04","7.11","7.00","7.11","1,992,460"
10/15/2003,"7.15","7.15","6.97","7.04","2,770,098"
10/14/2003,"7.18","7.26","7.11","7.15","6,615,275"
10/13/2003,"7.15","7.26","7.08","7.15","10,582,519"
10/10/2003,"7.15","7.40","7.04","7.08","16,761,861"
10/09/2003,"6.97","7.26","6.97","7.08","15,719,351"
10/08/2003,"6.83","7.04","6.83","6.97","10,227,175"
10/07/2003,"6.79","6.86","6.79","6.83","4,719,828"
10/06/2003,"6.79","6.83","6.75","6.79","2,082,793"
10/03/2003,"6.83","6.90","6.79","6.79","4,106,153"
10/02/2003,"6.79","6.86","6.75","6.83","5,959,983"
10/01/2003,"6.90","6.90","6.79","6.83","1,383,518"
09/30/2003,"6.90","6.90","6.79","6.90","13,677,201"
09/29/2003,"6.90","6.90","6.83","6.90","2,698,834"
09/26/2003,"6.83","6.93","6.83","6.86","2,926,126"
09/25/2003,"6.83","6.86","6.79","6.83","2,719,990"
09/24/2003,"6.83","6.90","6.79","6.83","6,657,031"
09/23/2003,"6.83","6.86","6.79","6.83","4,197,459"
09/22/2003,"6.86","6.90","6.75","6.83","1,553,604"
09/19/2003,"6.90","6.90","6.83","6.86","2,384,132"
09/18/2003,"6.90","6.93","6.83","6.83","1,888,905"
09/17/2003,"6.79","6.93","6.79","6.86","4,888,661"
09/16/2003,"6.79","6.79","6.72","6.79","3,238,740"
09/15/2003,"6.75","6.86","6.75","6.79","2,358,661"
09/12/2003,"6.86","6.86","6.72","6.72","1,459,514"
09/11/2003,"6.83","6.86","6.75","6.86","3,692,072"
09/10/2003,"6.86","6.93","6.72","6.83","6,355,135"
09/09/2003,"6.97","7.00","6.83","6.93","2,642,324"
09/08/2003,"6.97","7.00","6.90","6.97","6,197,993"
09/05/2003,"6.93","7.00","6.90","6.97","3,217,723"
09/04/2003,"6.79","6.97","6.79","6.93","7,242,034"
09/03/2003,"6.65","6.83","6.65","6.79","8,130,603"
09/02/2003,"6.65","6.68","6.61","6.65","2,956,330"
08/29/2003,"6.65","6.68","6.61","6.65","3,290,796"
08/28/2003,"6.61","6.72","6.61","6.65","4,657,890"
08/27/2003,"6.57","6.65","6.57","6.65","5,001,403"
08/26/2003,"6.50","6.61","6.50","6.57","3,639,598"
08/25/2003,"6.54","6.61","6.47","6.54","2,046,604"
08/22/2003,"6.54","6.57","6.50","6.54","2,391,648"
08/21/2003,"6.43","6.57","6.43","6.57","3,772,522"
08/20/2003,"6.39","6.47","6.39","6.47","1,912,985"
08/19/2003,"6.39","6.47","6.39","6.43","1,974,227"
08/18/2003,"6.39","6.43","6.36","6.39","1,502,801"
08/15/2003,"6.36","6.43","6.36","6.39","1,359,299"
08/14/2003,"6.36","6.39","6.32","6.36","1,219,138"
08/13/2003,"6.32","6.39","6.32","6.32","2,685,194"
08/12/2003,"6.43","6.43","6.32","6.32","1,366,537"
08/11/2003,"6.32","6.47","6.29","6.47","2,156,144"
08/08/2003,"6.29","6.36","6.25","6.32","928,237"
08/07/2003,"6.29","6.36","6.29","6.29","1,829,333"
08/06/2003,"6.36","6.39","6.25","6.36","2,663,461"
08/05/2003,"6.47","6.47","6.39","6.43","2,704,680"
08/04/2003,"6.47","6.47","6.32","6.43","1,053,227"
08/01/2003,"6.39","6.47","6.39","6.47","1,003,538"
07/31/2003,"6.47","6.47","6.36","6.43","1,984,109"
07/30/2003,"6.36","6.47","6.32","6.47","1,790,779"
07/29/2003,"6.25","6.36","6.25","6.36","1,340,787"
07/28/2003,"6.25","6.32","6.25","6.25","1,467,308"
07/25/2003,"6.21","6.25","6.18","6.25","4,497,129"
