Date,Open,High,Low,Close,Volume
09/09/1997,"4.55","4.72","4.48","4.55","14,404,188"
09/08/1997,"4.65","4.69","4.45","4.65","19,086,718"
09/05/1997,"4.50","4.55","4.19","4.50","56,586,209"
09/04/1997,"3.88","4.43","3.66","3.88","33,194,437"
09/03/1997,"4.38","4.57","4.33","4.38","16,928,762"
09/02/1997,"4.55","4.79","4.50","4.55","17,054,865"
08/29/1997,"4.65","4.81","4.55","4.65","16,443,556"
08/28/1997,"4.81","4.81","4.29","4.81","9,095,316"
08/27/1997,"4.65","4.91","4.65","4.65","27,119,758"
08/26/1997,"4.81","5.12","4.79","4.81","13,558,209"
08/25/1997,"5.05","5.22","5.05","5.05","9,233,946"
08/22/1997,"5.22","5.34","5.10","5.22","12,046,638"
08/21/1997,"5.27","5.75","5.22","5.27","13,235,016"
08/20/1997,"5.75","5.75","5.24","5.75","4,239,080"
08/19/1997,"5.24","5.29","5.20","5.24","7,384,150"
08/18/1997,"5.22","5.34","5.12","5.22","7,601,282"
08/15/1997,"5.46","5.53","5.39","5.46","5,870,909"
08/14/1997,"5.41","5.46","5.32","5.41","5,590,308"
08/13/1997,"5.39","5.41","5.29","5.39","11,635,757"
08/12/1997,"5.27","5.27","5.10","5.27","12,607,840"
08/11/1997,"5.20","5.34","5.17","5.20","9,907,055"
08/08/1997,"5.36","5.44","5.34","5.36","13,011,204"
08/07/1997,"5.41","5.48","5.39","5.41","8,813,044"
08/06/1997,"5.48","5.56","5.34","5.48","14,186,221"
08/05/1997,"5.58","5.82","5.56","5.58","15,842,268"
08/04/1997,"5.84","5.99","5.82","5.84","9,781,786"
08/01/1997,"5.96","6.05","5.96","5.96","7,578,734"
07/31/1997,"5.99","6.05","5.99","5.99","3,871,626"
07/30/1997,"6.11","6.17","6.05","6.11","4,970,647"
07/29/1997,"6.11","6.17","6.11","6.11","3,116,676"
07/28/1997,"6.17","6.23","6.11","6.17","2,074,444"
07/25/1997,"6.23","6.29","6.11","6.23","2,856,118"
07/24/1997,"6.17","6.23","6.05","6.17","6,474,702"
07/23/1997,"6.17","6.23","6.11","6.17","4,011,092"
07/22/1997,"6.17","6.23","6.11","6.17","2,947,981"
07/21/1997,"6.17","6.23","6.05","6.17","5,235,381"
07/18/1997,"6.17","6.17","5.99","6.17","7,683,124"
07/16/1997,"6.05","6.11","5.99","6.05","6,141,489"
07/15/1997,"6.05","6.05","5.99","6.05","5,259,600"
07/14/1997,"6.05","6.11","5.96","6.05","10,666,181"
07/11/1997,"6.05","6.11","5.80","6.05","22,309,454"
07/10/1997,"5.96","6.05","5.94","5.96","12,151,028"
07/09/1997,"6.05","6.35","6.05","6.05","3,432,352"
07/08/1997,"6.29","6.41","6.23","6.29","5,003,217"
07/07/1997,"6.29","6.53","6.23","6.29","2,235,622"
07/04/1997,"6.59","6.59","6.53","6.59","1,281,077"
07/03/1997,"6.53","6.53","6.41","6.53","2,686,588"
07/02/1997,"6.47","6.59","6.41","6.47","3,525,051"
07/01/1997,"6.35","6.41","6.23","6.35","1,257,694"
06/30/1997,"6.35","6.41","6.17","6.35","3,115,006"
06/27/1997,"6.23","6.29","6.11","6.23","7,258,047"
06/26/1997,"6.11","6.17","6.05","6.11","4,827,841"
06/25/1997,"6.05","6.29","6.05","6.05","4,473,750"
06/24/1997,"6.29","6.29","6.23","6.29","1,800,523"
06/23/1997,"6.35","6.41","6.23","6.35","2,814,362"
06/20/1997,"6.41","6.59","6.41","6.41","6,240,033"
06/19/1997,"6.47","6.59","6.35","6.47","5,251,248"
06/18/1997,"6.35","6.47","6.11","6.35","2,017,655"
06/17/1997,"6.11","6.23","6.11","6.11","2,028,512"
06/16/1997,"6.11","6.23","5.99","6.11","3,971,006"
06/13/1997,"6.05","6.35","6.05","6.05","5,827,483"
06/12/1997,"6.35","6.47","6.29","6.35","1,412,192"
06/11/1997,"6.47","6.53","6.41","6.47","1,833,928"
06/10/1997,"6.47","6.59","6.41","6.47","1,913,265"
06/09/1997,"6.53","6.65","6.53","6.53","1,225,124"
06/06/1997,"6.53","6.59","6.41","6.53","1,616,797"
06/05/1997,"6.47","6.53","6.35","6.47","2,772,606"
06/04/1997,"6.53","6.71","6.41","6.53","4,909,683"
06/03/1997,"6.59","6.59","6.41","6.59","3,683,724"
06/02/1997,"6.41","6.59","6.29","6.41","10,432,346"
05/30/1997,"6.35","6.35","6.23","6.35","1,444,761"
05/29/1997,"6.29","6.29","6.11","6.29","3,924,239"
05/28/1997,"6.23","6.29","6.05","6.23","7,118,582"
05/27/1997,"5.99","6.05","5.99","5.99","2,089,476"
05/26/1997,"5.99","6.05","5.96","5.99","1,218,443"
05/23/1997,"5.99","6.05","5.96","5.99","3,747,193"
05/22/1997,"6.05","6.11","5.94","6.05","5,576,111"
05/20/1997,"6.11","6.23","5.94","6.11","6,349,434"
05/19/1997,"5.94","5.99","5.89","5.94","6,173,223"
05/16/1997,"5.96","5.99","5.80","5.96","6,244,209"
05/15/1997,"5.99","6.05","5.89","5.99","10,115,000"
05/14/1997,"6.05","6.17","5.99","6.05","2,208,063"
05/13/1997,"6.05","6.11","5.99","6.05","3,300,403"
05/12/1997,"6.05","6.23","5.99","6.05","3,977,687"
05/09/1997,"6.23","6.35","6.23","6.23","6,201,617"
05/07/1997,"6.41","6.59","6.11","6.41","7,765,801"
05/06/1997,"6.17","6.29","6.11","6.17","2,169,647"
05/05/1997,"6.23","6.41","6.11","6.23","2,199,712"
05/02/1997,"6.11","6.17","5.96","6.11","9,861,123"
04/30/1997,"5.99","6.05","5.96","5.99","7,644,709"
04/29/1997,"5.96","6.17","5.96","5.96","9,140,412"
04/28/1997,"6.05","6.17","6.05","6.05","5,819,967"
04/25/1997,"6.23","6.29","6.23","6.23","7,841,797"
04/24/1997,"6.29","6.35","6.29","6.29","3,803,146"
04/23/1997,"6.35","6.47","6.29","6.35","4,010,257"
04/22/1997,"6.41","6.41","6.29","6.41","4,080,407"
04/21/1997,"6.47","6.47","6.29","6.47","11,793,596"
04/17/1997,"6.35","6.59","6.29","6.35","1,575,040"
04/16/1997,"6.41","6.41","6.29","6.41","2,097,827"
04/15/1997,"6.29","6.53","6.23","6.29","6,500,591"
04/14/1997,"6.35","6.47","6.29","6.35","3,461,581"
04/11/1997,"6.47","6.47","6.29","6.47","8,813,044"
04/10/1997,"6.53","6.53","6.47","6.53","3,018,132"
04/09/1997,"6.53","6.59","6.47","6.53","3,834,046"
04/08/1997,"6.53","6.53","6.35","6.53","8,083,983"
04/07/1997,"6.35","6.47","6.23","6.35","6,204,958"
04/04/1997,"6.47","6.53","6.41","6.47","19,176,911"
04/03/1997,"6.53","6.71","6.53","6.53","3,619,420"
04/02/1997,"6.71","6.71","6.53","6.71","4,599,018"
04/01/1997,"6.65","6.65","6.53","6.65","9,714,976"
03/31/1997,"6.77","6.83","6.65","6.77","6,690,164"
03/28/1997,"6.83","6.89","6.83","6.83","351,586"
03/27/1997,"6.95","7.00","6.89","6.95","2,618,943"
03/26/1997,"6.89","6.95","6.83","6.89","2,232,282"
03/25/1997,"6.83","6.89","6.77","6.83","2,337,507"
03/24/1997,"6.83","6.83","6.77","6.83","2,837,745"
03/21/1997,"6.83","6.83","6.71","6.83","7,171,194"
03/20/1997,"6.83","6.83","6.77","6.83","2,243,973"
03/19/1997,"6.83","6.89","6.71","6.83","1,968,383"
03/18/1997,"6.77","6.95","6.77","6.77","2,350,869"
03/17/1997,"6.95","7.06","6.83","6.95","6,333,567"
03/14/1997,"6.95","7.00","6.83","6.95","3,591,861"
03/13/1997,"7.00","7.06","7.00","7.00","2,380,933"
03/12/1997,"7.00","7.00","6.89","7.00","2,970,530"
03/11/1997,"6.95","6.95","6.77","6.95","2,699,115"
03/10/1997,"6.83","7.00","6.83","6.83","2,878,666"
03/07/1997,"7.00","7.00","6.95","7.00","1,002,982"
03/06/1997,"6.95","7.00","6.89","6.95","1,380,457"
03/05/1997,"6.95","7.00","6.95","6.95","1,149,963"
03/04/1997,"7.00","7.06","6.95","7.00","1,159,150"
03/03/1997,"7.06","7.06","7.00","7.06","1,701,144"
02/28/1997,"7.06","7.06","6.95","7.06","3,542,588"
02/27/1997,"7.00","7.06","7.00","7.00","2,352,539"
02/26/1997,"7.00","7.06","6.95","7.00","1,325,339"
02/25/1997,"7.06","7.06","7.00","7.06","1,697,803"
02/24/1997,"7.06","7.06","7.00","7.06","2,588,879"
02/21/1997,"7.00","7.06","7.00","7.00","3,749,699"
02/20/1997,"7.00","7.12","6.95","7.00","5,314,718"
02/19/1997,"6.95","7.06","6.89","6.95","4,364,349"
02/18/1997,"6.89","7.00","6.83","6.89","5,161,055"
02/17/1997,"6.83","6.89","6.71","6.83","1,889,046"
02/14/1997,"6.77","7.12","6.77","6.77","1,780,481"
02/13/1997,"7.06","7.18","7.00","7.06","3,124,192"
02/12/1997,"7.06","7.12","6.95","7.06","4,706,749"
02/05/1997,"7.00","7.06","6.89","7.00","9,080,284"
02/04/1997,"6.95","6.95","6.77","6.95","6,787,873"
02/03/1997,"6.77","6.89","6.59","6.77","2,856,953"
01/31/1997,"6.59","6.71","6.47","6.59","5,066,686"
01/30/1997,"6.53","6.71","6.53","6.53","2,023,501"
01/29/1997,"6.65","6.77","6.59","6.65","1,704,484"
01/28/1997,"6.77","6.95","6.71","6.77","3,922,569"
01/27/1997,"6.95","7.00","6.71","6.95","7,842,632"
01/24/1997,"6.65","6.71","6.59","6.65","1,986,756"
01/23/1997,"6.59","6.65","6.41","6.59","3,629,441"
01/22/1997,"6.41","6.47","6.29","6.41","1,752,921"
01/21/1997,"6.29","6.59","6.29","6.29","2,438,557"
01/20/1997,"6.47","6.47","6.23","6.47","1,799,688"
01/17/1997,"6.23","6.41","6.17","6.23","5,959,432"
01/16/1997,"6.17","6.29","6.17","6.17","3,338,819"
01/15/1997,"6.23","6.23","6.05","6.23","3,434,858"
01/14/1997,"6.23","6.23","6.11","6.23","2,193,031"
01/13/1997,"6.23","6.41","6.23","6.23","2,969,695"
01/10/1997,"6.41","6.59","6.41","6.41","2,193,866"
01/09/1997,"6.41","6.41","6.29","6.41","1,024,695"
01/08/1997,"6.29","6.47","6.29","6.29","2,743,376"
01/07/1997,"6.47","6.65","6.41","6.47","2,264,851"
01/06/1997,"6.65","6.71","6.59","6.65","1,504,055"
01/03/1997,"6.65","6.71","6.59","6.65","1,364,590"
01/02/1997,"6.59","6.65","6.23","6.59","1,077,308"
