Date,Open,High,Low,Close,Volume
04/04/1996,"5.68","5.70","5.65","5.68","14,693,975"
04/03/1996,"5.68","5.70","5.68","5.68","8,117,388"
04/02/1996,"5.65","5.72","5.65","5.65","26,022,407"
04/01/1996,"5.65","5.68","5.65","5.65","20,460,494"
03/29/1996,"5.65","5.68","5.63","5.65","12,610,345"
03/28/1996,"5.63","5.70","5.63","5.63","14,898,580"
03/27/1996,"5.68","5.72","5.68","5.68","10,121,681"
03/26/1996,"5.68","5.75","5.68","5.68","12,476,725"
03/25/1996,"5.72","5.75","5.72","5.72","18,773,547"
03/22/1996,"5.72","5.77","5.65","5.72","23,241,450"
03/21/1996,"5.68","5.70","5.63","5.68","17,170,112"
03/20/1996,"5.63","5.65","5.63","5.63","15,549,975"
03/19/1996,"5.68","5.72","5.65","5.68","23,880,319"
03/18/1996,"5.72","5.72","5.65","5.72","4,718,440"
03/15/1996,"5.72","5.80","5.72","5.72","19,065,840"
03/14/1996,"5.72","5.77","5.65","5.72","14,927,809"
03/13/1996,"5.65","5.65","5.56","5.65","17,834,034"
03/12/1996,"5.65","5.96","5.63","5.65","27,642,544"
03/11/1996,"5.60","5.68","5.51","5.60","50,478,961"
03/08/1996,"5.70","5.89","5.58","5.70","19,362,308"
03/07/1996,"5.87","6.11","5.87","5.87","37,709,942"
03/06/1996,"5.94","5.99","5.82","5.94","77,010,793"
03/05/1996,"5.80","5.89","5.80","5.80","31,233,570"
03/04/1996,"5.82","5.84","5.63","5.82","45,155,057"
03/01/1996,"5.60","5.60","5.53","5.60","11,541,389"
02/29/1996,"5.58","5.60","5.51","5.58","17,182,639"
02/28/1996,"5.48","5.53","5.41","5.48","15,240,980"
02/27/1996,"5.46","5.60","5.44","5.46","13,457,994"
02/26/1996,"5.60","5.75","5.58","5.60","16,063,575"
02/16/1996,"5.75","5.75","5.58","5.75","22,059,753"
02/15/1996,"5.58","5.60","5.51","5.58","31,930,897"
02/14/1996,"5.51","5.51","5.44","5.51","20,414,562"
02/13/1996,"5.41","5.41","5.34","5.41","6,605,817"
02/12/1996,"5.34","5.39","5.29","5.34","6,485"
02/09/1996,"5.29","5.39","5.27","5.29","17,078"
02/08/1996,"5.36","5.44","5.32","5.36","10,026"
02/07/1996,"5.39","5.46","5.39","5.39","14,590"
02/06/1996,"5.44","5.46","5.41","5.44","13,329"
02/05/1996,"5.41","5.48","5.34","5.41","13,663"
02/02/1996,"5.46","5.53","5.44","5.46","29,505"
01/31/1996,"5.48","5.60","5.48","5.48","30,820"
01/30/1996,"5.51","5.53","5.27","5.51","19,257,918"
01/29/1996,"5.34","5.34","5.24","5.34","14,059,282"
01/26/1996,"5.27","5.27","5.22","5.27","21,204"
01/25/1996,"5.29","5.41","5.20","5.29","23,617"
01/24/1996,"5.41","5.41","5.36","5.41","20,899"
01/23/1996,"5.39","5.44","5.36","5.39","20,068"
01/22/1996,"5.36","5.46","5.34","5.36","15,003"
01/19/1996,"5.44","5.44","5.12","5.44","40,366"
01/18/1996,"5.29","5.44","5.27","5.29","25,045"
01/17/1996,"5.44","5.51","5.39","5.44","23,525"
01/16/1996,"5.34","5.51","5.34","5.34","23,413"
01/15/1996,"5.53","5.53","5.48","5.53","24,795"
01/12/1996,"5.48","5.51","5.39","5.48","44,562"
01/11/1996,"5.36","5.39","5.32","5.36","10,180"
01/10/1996,"5.41","5.41","5.29","5.41","14,055"
01/09/1996,"5.36","5.44","5.34","5.36","25,191"
01/08/1996,"5.34","5.41","5.32","5.34","19,199"
01/05/1996,"5.29","5.36","5.29","5.29","2,906"
01/04/1996,"5.32","5.44","5.32","5.32","6,255"
01/03/1996,"5.27","5.34","5.12","5.27","4,288"
01/02/1996,"5.12","5.12","4.96","5.12","610"
