Date,Open,High,Low,Close,Volume
12/30/2005,"7.97","8.05","7.90","7.97","2,737,806"
12/29/2005,"7.90","8.05","7.90","8.05","2,883,674"
12/28/2005,"7.90","7.97","7.90","7.97","4,161,549"
12/27/2005,"7.90","7.97","7.76","7.97","3,347,723"
12/23/2005,"7.76","7.90","7.69","7.90","7,416,991"
12/22/2005,"8.12","8.19","8.05","8.12","7,851,394"
12/21/2005,"8.19","8.19","8.12","8.12","3,172,765"
12/20/2005,"8.12","8.19","8.05","8.19","3,342,295"
12/19/2005,"8.19","8.19","8.12","8.19","1,184,620"
12/16/2005,"8.12","8.19","8.05","8.19","2,708,995"
12/15/2005,"8.19","8.19","8.05","8.12","4,816,980"
12/14/2005,"8.12","8.26","8.12","8.19","4,209,708"
12/13/2005,"8.19","8.19","8.12","8.12","2,022,386"
12/12/2005,"8.19","8.19","8.12","8.19","2,530,279"
12/09/2005,"8.05","8.19","8.05","8.19","2,401,113"
12/08/2005,"8.12","8.12","8.05","8.12","1,478,443"
12/07/2005,"8.05","8.19","7.97","8.12","10,239,145"
12/06/2005,"8.05","8.12","8.05","8.12","3,930,499"
12/05/2005,"7.97","8.12","7.97","8.12","1,178,913"
12/02/2005,"8.05","8.05","7.90","7.97","11,561,977"
12/01/2005,"8.12","8.12","7.90","7.97","12,823,150"
11/30/2005,"8.12","8.19","8.05","8.05","8,855,766"
11/29/2005,"8.12","8.19","8.12","8.19","4,009,975"
11/28/2005,"8.19","8.19","8.12","8.12","4,886,574"
11/25/2005,"8.12","8.19","8.12","8.19","2,306,884"
11/24/2005,"8.19","8.19","8.12","8.19","3,630,969"
11/23/2005,"8.19","8.19","8.12","8.12","2,584,562"
11/22/2005,"8.19","8.26","8.12","8.19","3,854,085"
11/21/2005,"8.12","8.26","8.12","8.19","4,367,824"
11/18/2005,"8.05","8.19","8.05","8.12","6,051,986"
11/17/2005,"7.90","7.97","7.83","7.90","4,113,669"
11/16/2005,"7.90","7.97","7.83","7.97","2,976,233"
11/15/2005,"7.83","7.97","7.83","7.90","3,544,673"
11/14/2005,"7.97","7.97","7.76","7.90","5,324,316"
