Date,Open,High,Low,Close,Volume
12/29/2006,"8.33","8.48","8.19","8.48","5,689,125"
12/28/2006,"8.26","8.33","8.19","8.33","1,689,311"
12/27/2006,"8.19","8.26","8.12","8.26","2,381,070"
12/26/2006,"8.19","8.26","8.12","8.19","2,694,380"
12/22/2006,"8.33","8.33","8.19","8.26","4,427,535"
12/21/2006,"8.33","8.41","8.19","8.33","6,762,256"
12/20/2006,"8.26","8.41","8.19","8.41","5,672,980"
12/19/2006,"8.48","8.48","8.12","8.26","11,723,991"
12/18/2006,"8.55","8.55","8.41","8.48","12,061,102"
12/15/2006,"8.26","8.55","8.26","8.55","12,113,575"
12/14/2006,"8.26","8.33","8.19","8.26","7,574,690"
12/13/2006,"8.33","8.41","8.19","8.26","8,792,576"
12/12/2006,"8.48","8.48","8.26","8.26","6,149,138"
12/11/2006,"8.48","8.55","8.41","8.48","3,805,509"
12/08/2006,"8.48","8.62","8.48","8.55","10,066,832"
12/07/2006,"8.48","8.55","8.41","8.48","6,092,628"
12/06/2006,"8.48","8.62","8.48","8.48","15,915,743"
12/05/2006,"8.33","8.48","8.33","8.41","6,760,447"
12/04/2006,"8.26","8.41","8.26","8.41","4,959,229"
12/01/2006,"8.33","8.48","8.26","8.33","10,292,314"
11/30/2006,"8.19","8.48","8.19","8.33","17,864,917"
11/29/2006,"8.19","8.26","8.12","8.19","5,127,506"
11/28/2006,"8.19","8.26","8.19","8.19","3,832,511"
11/27/2006,"8.26","8.33","8.19","8.19","8,050,570"
11/24/2006,"8.12","8.26","8.05","8.26","7,381,777"
11/23/2006,"8.05","8.19","8.05","8.12","5,066,542"
11/22/2006,"8.12","8.12","8.05","8.05","4,480,844"
11/21/2006,"8.12","8.12","8.05","8.05","5,583,900"
11/20/2006,"8.12","8.26","8.05","8.05","9,264,698"
11/17/2006,"8.12","8.19","8.05","8.19","6,641,303"
11/16/2006,"8.12","8.19","8.05","8.12","5,289,102"
11/15/2006,"8.19","8.19","8.05","8.19","9,596,380"
11/14/2006,"8.19","8.26","8.12","8.26","6,381,998"
11/13/2006,"8.19","8.19","8.12","8.19","1,551,238"
11/10/2006,"8.19","8.19","8.12","8.19","1,499,043"
11/09/2006,"8.12","8.19","8.12","8.19","10,970,711"
11/08/2006,"8.12","8.19","8.05","8.05","3,278,408"
11/07/2006,"8.12","8.12","8.05","8.05","3,641,964"
11/06/2006,"8.12","8.19","8.05","8.05","4,754,207"
11/03/2006,"8.05","8.12","7.97","8.12","4,052,983"
11/02/2006,"7.97","8.12","7.97","7.97","5,170,654"
11/01/2006,"7.97","8.05","7.97","7.97","5,648,900"
10/31/2006,"8.05","8.05","7.97","8.05","7,628,556"
10/30/2006,"8.05","8.05","7.97","8.05","3,540,358"
10/27/2006,"8.19","8.26","8.12","8.19","4,914,968"
10/26/2006,"8.19","8.19","8.12","8.19","4,892,559"
10/20/2006,"8.19","8.19","8.12","8.19","8,732,029"
10/19/2006,"8.12","8.26","8.12","8.19","6,128,538"
10/18/2006,"8.12","8.19","8.05","8.05","3,623,870"
10/17/2006,"8.19","8.26","8.12","8.12","2,280,995"
10/16/2006,"8.26","8.26","8.12","8.26","6,638,102"
10/13/2006,"8.12","8.33","8.12","8.26","13,156,642"
10/12/2006,"8.05","8.19","8.05","8.12","10,024,936"
10/11/2006,"8.05","8.12","7.97","8.12","2,271,809"
10/10/2006,"8.05","8.05","7.97","7.97","2,775,944"
10/09/2006,"8.05","8.12","7.97","8.05","3,295,111"
10/06/2006,"8.05","8.12","7.97","8.12","2,180,224"
10/05/2006,"7.97","8.12","7.97","8.12","2,702,592"
10/04/2006,"8.05","8.05","7.97","8.05","2,160,459"
10/03/2006,"7.97","8.05","7.97","8.05","3,444,458"
10/02/2006,"8.05","8.12","7.97","8.12","3,352,595"
09/29/2006,"8.05","8.12","7.97","8.05","5,343,246"
09/28/2006,"8.05","8.12","8.05","8.12","3,122,519"
09/27/2006,"8.05","8.12","7.97","8.05","2,796,543"
09/26/2006,"8.05","8.12","8.05","8.12","1,579,771"
09/25/2006,"8.05","8.12","7.97","8.12","2,682,967"
09/22/2006,"8.05","8.12","7.97","8.12","4,520,930"
09/21/2006,"8.05","8.12","7.97","8.05","7,948,129"
09/20/2006,"8.05","8.12","7.97","8.05","3,266,299"
09/19/2006,"8.05","8.12","7.97","8.05","5,528,643"
09/18/2006,"8.05","8.12","7.97","8.12","11,231,408"
09/15/2006,"8.05","8.12","7.97","8.05","5,493,985"
09/14/2006,"8.05","8.12","8.05","8.12","3,718,517"
09/13/2006,"8.05","8.12","8.05","8.12","9,517,739"
09/12/2006,"8.05","8.12","7.97","8.12","4,607,921"
09/11/2006,"8.12","8.12","8.05","8.05","8,000,185"
09/08/2006,"8.12","8.12","8.05","8.12","5,154,926"
09/07/2006,"8.05","8.12","7.97","8.12","9,098,926"
09/06/2006,"8.19","8.19","8.05","8.05","6,461,056"
09/05/2006,"8.12","8.19","8.05","8.19","6,766,571"
09/04/2006,"8.05","8.19","8.05","8.12","6,972,846"
09/01/2006,"8.05","8.19","8.05","8.05","10,358,428"
08/30/2006,"7.97","8.05","7.97","8.05","7,118,157"
08/29/2006,"7.97","8.05","7.90","7.97","5,007,805"
08/28/2006,"7.90","8.05","7.90","8.05","7,093,243"
08/25/2006,"7.83","7.90","7.76","7.90","1,822,096"
08/24/2006,"7.76","7.83","7.76","7.76","2,149,742"
08/23/2006,"7.76","7.83","7.69","7.76","2,951,319"
08/22/2006,"7.76","7.83","7.69","7.76","7,329,025"
08/21/2006,"7.76","7.76","7.69","7.69","1,929,548"
08/18/2006,"7.69","7.76","7.69","7.69","3,192,252"
08/17/2006,"7.69","7.76","7.62","7.69","4,555,866"
08/16/2006,"7.69","7.76","7.62","7.62","3,125,024"
08/15/2006,"7.76","7.76","7.62","7.62","2,675,033"
08/14/2006,"7.69","7.76","7.69","7.76","656,823"
08/11/2006,"7.83","7.83","7.69","7.69","3,123,354"
08/10/2006,"7.76","7.83","7.69","7.83","4,543,895"
08/09/2006,"7.69","7.76","7.69","7.76","652,926"
08/08/2006,"7.69","7.76","7.69","7.69","852,102"
08/07/2006,"7.76","7.76","7.69","7.76","1,410,659"
08/04/2006,"7.69","7.76","7.69","7.69","1,159,288"
08/03/2006,"7.69","7.76","7.69","7.76","1,291,237"
08/02/2006,"7.69","7.76","7.69","7.76","3,343,408"
08/01/2006,"7.62","7.76","7.62","7.69","3,220,506"
07/31/2006,"7.62","7.69","7.54","7.54","4,116,453"
07/28/2006,"7.62","7.69","7.62","7.69","1,576,152"
07/27/2006,"7.69","7.69","7.62","7.69","2,486,435"
07/26/2006,"7.62","7.69","7.62","7.69","1,765,725"
07/25/2006,"7.62","7.69","7.54","7.54","4,406,518"
07/24/2006,"7.62","7.62","7.54","7.54","1,440,724"
07/21/2006,"7.54","7.62","7.54","7.62","3,605,637"
07/20/2006,"7.54","7.62","7.47","7.54","4,783,854"
07/19/2006,"7.54","7.54","7.47","7.47","6,704,215"
07/18/2006,"7.47","7.54","7.47","7.47","1,859,955"
07/17/2006,"7.47","7.62","7.47","7.47","2,538,630"
07/14/2006,"7.69","7.69","7.47","7.47","4,545,287"
07/13/2006,"7.76","7.76","7.62","7.62","3,975,178"
07/12/2006,"7.69","7.76","7.62","7.76","3,522,124"
07/11/2006,"7.62","7.69","7.62","7.69","1,807,899"
07/10/2006,"7.69","7.69","7.62","7.69","2,943,525"
07/07/2006,"7.69","7.69","7.62","7.62","3,849,074"
07/06/2006,"7.69","7.69","7.62","7.62","2,960,784"
07/05/2006,"7.69","7.69","7.62","7.69","1,291,376"
07/04/2006,"7.62","7.69","7.54","7.62","4,831,038"
07/03/2006,"7.69","7.69","7.62","7.62","2,072,354"
06/30/2006,"7.69","7.76","7.62","7.69","2,805,451"
06/29/2006,"7.62","7.69","7.62","7.69","2,278,350"
06/28/2006,"7.69","7.69","7.54","7.54","2,998,643"
06/27/2006,"7.62","7.76","7.62","7.62","2,995,998"
06/26/2006,"7.62","7.62","7.54","7.62","804,639"
06/23/2006,"7.62","7.69","7.54","7.62","1,622,084"
06/22/2006,"7.47","7.69","7.47","7.54","1,527,855"
06/21/2006,"7.62","7.69","7.47","7.47","4,501,861"
06/20/2006,"7.47","7.62","7.47","7.47","1,491,805"
06/19/2006,"7.54","7.62","7.47","7.62","1,307,383"
06/16/2006,"7.54","7.62","7.47","7.47","4,660,117"
06/15/2006,"7.62","7.62","7.47","7.54","3,136,577"
06/14/2006,"7.62","7.62","7.54","7.54","2,424,497"
06/13/2006,"7.69","7.69","7.54","7.62","6,052,125"
06/12/2006,"7.69","7.76","7.69","7.76","3,772,661"
