Date,Open,High,Low,Close,Volume
12/29/1995,"5.12","5.27","5.08","5.12","9,934"
12/28/1995,"5.12","5.24","4.93","5.12","14,740"
12/27/1995,"5.08","5.15","5.03","5.08","722"
12/26/1995,"5.15","5.17","5.12","5.15","355"
12/22/1995,"5.22","5.29","5.22","5.22","1,520"
12/21/1995,"5.29","5.32","5.27","5.29","3,031"
12/20/1995,"5.29","5.29","5.24","5.29","4,464"
12/19/1995,"5.24","5.24","5.15","5.24","1,278"
12/18/1995,"5.24","5.24","5.15","5.24","2,915"
12/15/1995,"5.17","5.27","5.12","5.17","1,875"
12/14/1995,"5.15","5.15","5.03","5.15","2,689"
12/13/1995,"5.03","5.08","4.96","5.03","2,568"
12/12/1995,"4.91","5.12","4.91","4.91","2,489"
12/11/1995,"5.12","5.12","5.10","5.12","1,495"
12/08/1995,"5.12","5.20","5.12","5.12","3,370"
12/07/1995,"5.22","5.24","5.17","5.22","1,654"
12/06/1995,"5.29","5.29","5.12","5.29","6,890"
12/05/1995,"5.12","5.12","5.01","5.12","2,384"
12/04/1995,"5.01","5.08","5.01","5.01","3,967"
12/01/1995,"5.01","5.03","4.81","5.01","6,689"
